,Totaal_1,BrutoBinnenlandsProduct_2,Totaal_3,Goederen_4,Diensten_5,Totaal_6,Totaal_7,Totaal_8,Huishoudens_9,Overheid_10,Totaal_11,BedrijvenEnHuishoudens_12,Overheid_13,VeranderingInVoorraden_14,Totaal_15,Goederen_16,Diensten_17,Totaal_18,Totaal_19,ALandbouwBosbouwEnVisserij_20,Totaal_21,BDelfstoffenwinning_22,Totaal_23,k_1012VoedingsGenotmiddelenindustrie_24,k_1315TextielKledingLederindustrie_25,k_1618HoutPapierGrafischeIndustr_26,k_19AardolieIndustrie_27,k_2021ChemieEnFarmaceutischeIndustrie_28,k_2223KunststofEnBouwmateriaalindustr_29,k_2425BasismetaalMetaalprodIndustrie_30,k_2627ElektrischeEnElektronIndustrie_31,k_28MachineIndustrie_32,k_2930Transportmiddelenindustrie_33,k_3133OverigeIndustrieEnReparatie_34,DEnergievoorziening_35,EWaterbedrijvenEnAfvalbeheer_36,FBouwnijverheid_37,Totaal_38,Totaal_39,GHandel_40,HVervoerEnOpslag_41,IHoreca_42,JInformatieEnCommunicatie_43,KFinancieleDienstverlening_44,LVerhuurEnHandelVanOnroerendGoed_45,Totaal_46,MSpecialistischeZakelijkeDiensten_47,Totaal_48,k_77VerhuurVanRoerendeGoederen_49,k_78UitzendbureausEnArbeidsbemiddeling_50,k_79ReisbureausReisorganisatieEnInfo_51,k_8082BeveiligingEnOverigeDiensten_52,Totaal_53,Totaal_54,Totaal_55,OOpenbaarBestuurEnOverheidsdiensten_56,POnderwijs_57,QGezondheidsEnWelzijnszorg_58,RUCultuurRecreatieOverigeDiensten_59,Saldo_60,ProductgebondenBelastingen_61,ProductgebondenSubsidies_62,BrutoBinnenlandsProduct_63,BeloningVanWerknemers_64,NettoExploitatieoverschot_65,Saldo_66,BelastingenOpProductieEnInvoer_67,Subsidies_68,NettoBinnenlandsProduct_69,VerbruikVanVasteActiva_70,BrutoBinnenlandsProduct_71,BrutoBinnenlandsProduct_72,Saldo_73,OntvangenPrimaireInkomensBuitenland_74,BetaaldePrimaireInkomensBuitenland_75,BrutoNationaalInkomen_76,Saldo_77,OntvangenInkomensoverdrachtBuitenland_78,BetaaldeInkomensoverdrachtenBuitenland_79,BrutoBeschikbaarNationaalInkomen_80,ConsumptieveBestedingen_81,CorrectiePensioenvoorziening_82,BrutoNationaleBesparingen_83,BrutoInvesteringen_84,NationaalInkomensoverschot_85,UitvoersaldoGoederen_86,UitvoersaldoDiensten_87,SaldoPrimaireInkomensBuitenland_88,SaldoInkomensoverdrachtenBuitenland_89,CorrectiePensioenvoorziening_90,SaldoLopendeTransactiesBuitenland_91,Saldo_92,OntvangenKapitaaloverdrachten_93,BetaaldeKapitaaloverdrachten_94,SaldoAanEnVerkopenVanNietGeprod_95,NationaalVorderingensaldo_96,Totaal_97,Totaal_98,Totaal_99,Totaal_100,Voedingsmiddelen_101,DrankenEnTabak_102,Totaal_103,KledingEnTextiel_104,SchoenenEnLederwaren_105,WoninginrichtingEnWoningdecoratie_106,ElektrischeApparatuur_107,VervoermiddelenEnOnderdelen_108,OverigeDuurzameGoederen_109,TotaalOverigeGoederen_110,EnergieEnWater_111,BrandstoffenEnOverigeGoederen_112,Totaal_113,Huisvesting_114,Horecadiensten_115,RecreatieEnCultuurdiensten_116,VervoerEnCommunicatieDiensten_117,MedischeDienstenEnWelzijnszorg_118,FinancieleEnZakelijkeDiensten_119,OverigeDiensten_120,BinnenlandsConsumptieHuishoudens_121,ConsumptieIngezetenenInHetBuitenland_122,ConsumptieNietIngezetenenInNederland_123,Totaal_124,IndividueleConsumptieOverheid_125,CollectieveConsumptieOverheid_126,Totaal_127,WerkelijkeIndividueleConsumptie_128,WerkelijkeCollectieveConsumptie_129,Totaal_130,Totaal_131,Woningen_132,Totaal_133,Gebouwen_134,GrondWegEnWaterbouwkundigeWerken_135,OverdrachtskostenOpGrond_136,Vervoermiddelen_137,Totaal_138,Computers_139,Telecommunicatieapparatuur_140,MachinesEnOverigeMaterieleActiva_141,InCultuurGebrachteActiva_142,Totaal_143,ComputerprogrammatuurEnDatabanken_144,OnderzoekEnOntwikkeling_145,OverigeImmaterieleActiva_146,VerkoopVanGebruikteVasteActiva_147,Totaal_148,Totaal_149,ALandbouwBosbouwEnVisserij_150,BFNijverheidEnEnergie_151,GNCommercieleDienstverlening_152,OUNietCommercieleDienstverlening_153,VerkoopVanGebruikteVasteActiva_154,Totaal_155,LandbouwBosbouwEnVisserijproducten_156,WinningVanDelfstoffen_157,VoedingsmiddelenDrankenEnTabak_158,TextielKledingEnProductenVanLeder_159,HoutEnPapierwarenDrukwerk_160,Aardolieproducten_161,ChemischeEnFarmaceutischeProducten_162,RubberKunststofEnMineraleProducten_163,BasismetalenEnMetaalproducten_164,MachinesEnElektrischeApparatuur_165,ElektrotechnischeEnOptischeApparatuur_166,Transportmiddelen_167,OverigeIndustrieleProducten_168,OverigeProducten_169,ConsumptieNietIngezetenenInNederland_170,CifFobCorrectie_171,Totaal_172,UitvoerGoederenUitProductie_173,Wederuitvoer_174,Totaal_175,ConsumptieNietIngezetenenInNederland_176,OverigeUitvoerVanDiensten_177,CifFobCorrectie_178,Totaal_179,LandbouwBosbouwEnVisserijproducten_180,WinningVanDelfstoffen_181,VoedingsmiddelenDrankenEnTabak_182,TextielKledingEnProductenVanLeder_183,HoutEnPapierwarenDrukwerk_184,Aardolieproducten_185,ChemischeEnFarmaceutischeProducten_186,RubberKunststofEnMineraleProducten_187,BasismetalenEnMetaalproducten_188,MachinesEnElektrischeApparatuur_189,ElektrotechnischeEnOptischeApparaten_190,Transportmiddelen_191,OverigeIndustrieleProducten_192,OverigeProducten_193,ConsumptieIngezetenenInHetBuitenland_194,CifFobCorrectie_195,Totaal_196,InvoerGoederenCif_197,CifFobCorrectieEnHerclassificatie_198,Totaal_199,InvoerDienstenCif_200,CifFobHerclassificatie_201,Totaal_202,ProductgebondenBelastingen_203,NietProductgebondenBelastingen_204,TotaalSubsidies_205,ProductgebondenSubsidies_206,NietProductgebondenSubsidies_207
2010-01-01,257208.0,162614.0,95051.0,70770.0,24222.0,257208.0,148372.0,117653.0,76265.0,41401.0,30866.0,24205.0,6674.0,-224.0,109562.0,84822.0,24468.0,144660.0,34752.0,2955.0,24875.0,5123.0,16671.0,2776.0,281.0,924.0,172.0,2968.0,1032.0,1898.0,1624.0,1875.0,930.0,2215.0,1998.0,766.0,6912.0,75966.0,27524.0,18340.0,6842.0,2371.0,6127.0,13445.0,8160.0,20706.0,12440.0,8253.0,1831.0,3583.0,389.0,2390.0,33859.0,30036.0,16955.0,10338.0,6623.0,13066.0,3836.0,18098.0,18321.0,223.0,162614.0,,,17730.0,20114.0,2263.0,135583.0,27051.0,162614.0,162614.0,,55005.0,59072.0,157656.0,,3040.0,5866.0,154829.0,117653.0,,37657.0,30660.0,,,,,,,,,,,,,117653.0,76265.0,33652.0,10234.0,7848.0,2382.0,13786.0,2969.0,802.0,3026.0,1741.0,3618.0,1776.0,9640.0,3759.0,5880.0,42280.0,15695.0,5389.0,3655.0,3608.0,2667.0,5991.0,5245.0,75994.0,2337.0,2060.0,41401.0,27918.0,13485.0,117653.0,104173.0,13485.0,30866.0,31918.0,6522.0,9194.0,4836.0,4125.0,241.0,2832.0,891.0,712.0,187.0,5705.0,169.0,6511.0,3789.0,2458.0,258.0,827.0,30866.0,31918.0,1184.0,5662.0,16631.0,8417.0,827.0,109562.0,,,,,,,,,,,,,,,2060.0,-568.0,84822.0,44410.0,40399.0,24468.0,2060.0,23003.0,-568.0,95051.0,,,,,,,,,,,,,,,2337.0,-568.0,70770.0,72217.0,-1446.0,24222.0,23316.0,878.0,20114.0,18321.0,1787.0,2263.0,223.0,2041.0
2010-04-01,269039.0,167428.0,102434.0,74130.0,27152.0,269039.0,158111.0,122338.0,77562.0,44778.0,33802.0,26449.0,7381.0,1833.0,111318.0,84723.0,26485.0,149897.0,34191.0,2320.0,24370.0,3789.0,17955.0,3208.0,273.0,1002.0,95.0,2922.0,1201.0,2042.0,1748.0,2029.0,990.0,2427.0,1765.0,823.0,7485.0,78528.0,28789.0,18781.0,7292.0,2755.0,6669.0,14262.0,8321.0,20485.0,11867.0,8616.0,1892.0,3684.0,363.0,2596.0,37096.0,33197.0,19960.0,11929.0,8034.0,13242.0,3919.0,17629.0,17828.0,198.0,167428.0,,,17472.0,19814.0,2367.0,140310.0,27134.0,167428.0,167428.0,,62582.0,61579.0,170329.0,,3100.0,4752.0,168676.0,122338.0,,46294.0,35600.0,,,,,,,,,,,,,122338.0,77562.0,33896.0,10904.0,7942.0,3003.0,14408.0,3176.0,990.0,3236.0,1869.0,3220.0,1987.0,8563.0,1999.0,6562.0,42652.0,15353.0,5582.0,3693.0,3910.0,2431.0,6241.0,5434.0,76578.0,3471.0,2475.0,44778.0,29980.0,14808.0,122338.0,107535.0,14808.0,33802.0,34670.0,7232.0,10225.0,5315.0,4677.0,239.0,3026.0,1063.0,873.0,194.0,5812.0,80.0,6833.0,4019.0,2522.0,298.0,872.0,33802.0,34670.0,1231.0,5917.0,18222.0,9326.0,872.0,111318.0,,,,,,,,,,,,,,,2475.0,-625.0,84723.0,43648.0,41072.0,26485.0,2475.0,24648.0,-625.0,102434.0,,,,,,,,,,,,,,,3471.0,-625.0,74130.0,75742.0,-1621.0,27152.0,26121.0,996.0,19814.0,17828.0,1948.0,2367.0,198.0,2169.0
2010-07-01,263253.0,163009.0,100764.0,72650.0,27998.0,263253.0,150599.0,120728.0,78675.0,42054.0,29265.0,22732.0,6530.0,663.0,113154.0,86824.0,26140.0,146340.0,32930.0,3071.0,23451.0,3491.0,17589.0,3257.0,242.0,927.0,163.0,2908.0,1090.0,2101.0,1656.0,2198.0,958.0,2151.0,1535.0,786.0,6374.0,78419.0,28664.0,18456.0,7430.0,2806.0,6274.0,14170.0,8614.0,20698.0,11660.0,9022.0,2182.0,3918.0,644.0,2263.0,34929.0,30916.0,17414.0,10283.0,7125.0,13495.0,4023.0,16747.0,16952.0,203.0,163009.0,,,16575.0,18964.0,2378.0,135782.0,27260.0,163009.0,163009.0,,59682.0,61018.0,161593.0,,2755.0,4891.0,159459.0,120728.0,,38893.0,29878.0,,,,,,,,,,,,,120728.0,78675.0,33180.0,10637.0,7673.0,2989.0,14494.0,3212.0,1119.0,3269.0,1973.0,3297.0,1722.0,7958.0,1690.0,6270.0,43079.0,15776.0,5476.0,3927.0,3966.0,2667.0,6133.0,5067.0,76281.0,5060.0,2662.0,42054.0,28382.0,13676.0,120728.0,107046.0,13676.0,29265.0,30081.0,5929.0,8739.0,4631.0,3800.0,313.0,2300.0,1007.0,869.0,143.0,5450.0,-7.0,6522.0,3720.0,2515.0,286.0,811.0,29265.0,30081.0,1085.0,5326.0,15470.0,8162.0,811.0,113154.0,,,,,,,,,,,,,,,2662.0,-606.0,86824.0,44216.0,42601.0,26140.0,2662.0,24117.0,-606.0,100764.0,,,,,,,,,,,,,,,5060.0,-606.0,72650.0,74283.0,-1630.0,27998.0,26938.0,1024.0,18964.0,16952.0,1997.0,2378.0,203.0,2175.0
2010-10-01,276755.0,171710.0,105741.0,77597.0,27999.0,276755.0,154736.0,123436.0,77433.0,46009.0,31138.0,24173.0,6980.0,251.0,122484.0,93844.0,28442.0,152981.0,35845.0,2897.0,26411.0,5152.0,18256.0,3152.0,260.0,1077.0,602.0,2903.0,1095.0,2204.0,1429.0,2492.0,1024.0,2304.0,1772.0,865.0,6604.0,79595.0,28775.0,18841.0,7384.0,2556.0,6825.0,15079.0,8688.0,20485.0,11966.0,8526.0,2216.0,3484.0,469.0,2342.0,37520.0,33607.0,20273.0,11960.0,8316.0,13370.0,3924.0,18797.0,18978.0,184.0,171710.0,,,20153.0,22368.0,2276.0,144480.0,27295.0,171710.0,171710.0,,59930.0,61449.0,168669.0,,2890.0,5327.0,166232.0,123436.0,,42984.0,31335.0,,,,,,,,,,,,,123436.0,77433.0,34950.0,11373.0,8368.0,3055.0,13597.0,3066.0,956.0,3297.0,1785.0,2678.0,1868.0,9930.0,3574.0,6437.0,42325.0,15673.0,5343.0,3288.0,3811.0,2486.0,6182.0,5528.0,77297.0,2411.0,2267.0,46009.0,30414.0,15611.0,123436.0,107844.0,15611.0,31138.0,32033.0,6010.0,9355.0,4865.0,4157.0,320.0,2288.0,1256.0,1129.0,142.0,5931.0,-7.0,7030.0,4109.0,2632.0,272.0,882.0,31138.0,32033.0,1140.0,5933.0,16183.0,8733.0,882.0,122484.0,,,,,,,,,,,,,,,2267.0,-640.0,93844.0,47219.0,46681.0,28442.0,2267.0,26840.0,-640.0,105741.0,,,,,,,,,,,,,,,2411.0,-640.0,77597.0,79328.0,-1715.0,27999.0,26876.0,1074.0,22368.0,18978.0,3587.0,2276.0,184.0,2091.0
2011-01-01,270473.0,167112.0,103758.0,77573.0,26105.0,270473.0,151469.0,118279.0,76988.0,41311.0,33504.0,26525.0,6974.0,-549.0,119696.0,93023.0,26377.0,149088.0,36207.0,2825.0,25815.0,4728.0,18011.0,2814.0,297.0,968.0,279.0,3030.0,1183.0,2100.0,1803.0,2409.0,1014.0,2171.0,1999.0,791.0,7489.0,78250.0,29528.0,19757.0,7307.0,2485.0,6239.0,13496.0,8217.0,20846.0,12223.0,8613.0,1801.0,3917.0,426.0,2415.0,34527.0,30712.0,17152.0,10327.0,6826.0,13557.0,3824.0,18134.0,18358.0,224.0,167112.0,,,18357.0,20351.0,1989.0,139763.0,27396.0,167112.0,167112.0,,64844.0,60283.0,169197.0,,3017.0,5412.0,166797.0,118279.0,,48398.0,32984.0,,,,,,,,,,,,,118279.0,76988.0,34137.0,10302.0,7892.0,2408.0,14420.0,3089.0,870.0,3154.0,1797.0,3902.0,1777.0,9401.0,3372.0,6025.0,42609.0,15877.0,5530.0,3646.0,3565.0,2773.0,5976.0,5238.0,76815.0,2232.0,2060.0,41311.0,28069.0,13242.0,118279.0,105046.0,13242.0,33504.0,34555.0,6580.0,10057.0,5186.0,4591.0,286.0,3470.0,1090.0,823.0,269.0,6628.0,142.0,6595.0,3751.0,2598.0,246.0,803.0,33504.0,34555.0,1582.0,6607.0,17767.0,8609.0,803.0,119696.0,,,,,,,,,,,,,,,2060.0,-623.0,93023.0,48865.0,44144.0,26377.0,2060.0,24965.0,-623.0,103758.0,,,,,,,,,,,,,,,2232.0,-623.0,77573.0,79196.0,-1623.0,26105.0,25074.0,999.0,20351.0,18358.0,2001.0,1989.0,224.0,1769.0
2011-04-01,275610.0,170919.0,105530.0,76431.0,27909.0,275610.0,157448.0,122949.0,78111.0,44845.0,34583.0,27440.0,7146.0,-226.0,118458.0,90584.0,27758.0,153412.0,34592.0,2316.0,24851.0,3417.0,18808.0,3283.0,305.0,1015.0,133.0,2920.0,1243.0,2227.0,1863.0,2348.0,996.0,2444.0,1767.0,845.0,7428.0,81076.0,30410.0,19861.0,7658.0,2931.0,6893.0,14165.0,8386.0,21228.0,12347.0,8876.0,1823.0,3940.0,438.0,2619.0,37682.0,33765.0,20005.0,11834.0,8171.0,13767.0,3934.0,17588.0,17786.0,197.0,170919.0,,,17455.0,19912.0,2456.0,143468.0,27480.0,170919.0,170919.0,,60928.0,65310.0,165576.0,,3290.0,4888.0,163976.0,122949.0,,41123.0,34384.0,,,,,,,,,,,,,122949.0,78111.0,34107.0,11117.0,8133.0,3020.0,14670.0,3263.0,1040.0,3240.0,1934.0,3298.0,1962.0,8296.0,1750.0,6543.0,43241.0,15567.0,5841.0,3759.0,3862.0,2543.0,6245.0,5429.0,77375.0,3381.0,2640.0,44845.0,30423.0,14421.0,122949.0,108534.0,14421.0,34583.0,35502.0,6843.0,10564.0,5376.0,4909.0,282.0,3118.0,1157.0,917.0,240.0,6458.0,57.0,7024.0,4143.0,2621.0,265.0,924.0,34583.0,35502.0,1532.0,6762.0,18253.0,9027.0,924.0,118458.0,,,,,,,,,,,,,,,2640.0,-621.0,90584.0,47538.0,43048.0,27758.0,2640.0,25757.0,-621.0,105530.0,,,,,,,,,,,,,,,3381.0,-621.0,76431.0,78028.0,-1604.0,27909.0,26892.0,983.0,19912.0,17786.0,2112.0,2456.0,197.0,2259.0
2011-07-01,269274.0,165261.0,104525.0,75111.0,29306.0,269274.0,151194.0,120337.0,78545.0,41797.0,30323.0,23736.0,6578.0,530.0,118541.0,90694.0,27649.0,148922.0,33609.0,3009.0,24315.0,3510.0,18367.0,3254.0,272.0,913.0,243.0,3102.0,1094.0,2193.0,1754.0,2409.0,1007.0,2176.0,1588.0,806.0,6294.0,79853.0,29585.0,19139.0,7615.0,2849.0,6427.0,14053.0,8637.0,21128.0,11928.0,9182.0,2097.0,4080.0,665.0,2321.0,35392.0,31406.0,17378.0,10151.0,7224.0,14034.0,3993.0,16379.0,16584.0,202.0,165261.0,,,16244.0,18615.0,2354.0,137679.0,27617.0,165261.0,165261.0,,62569.0,62305.0,163475.0,,2957.0,4741.0,161692.0,120337.0,,41393.0,30803.0,,,,,,,,,,,,,120337.0,78545.0,33013.0,10959.0,8023.0,2949.0,14047.0,3129.0,1077.0,3186.0,1979.0,3033.0,1712.0,7958.0,1665.0,6295.0,43140.0,15937.0,5524.0,3870.0,3880.0,2813.0,6114.0,4956.0,76174.0,5057.0,2682.0,41797.0,28906.0,12892.0,120337.0,107453.0,12892.0,30323.0,31180.0,5639.0,8783.0,4663.0,3849.0,273.0,2685.0,1141.0,954.0,188.0,6162.0,-3.0,6739.0,3819.0,2643.0,276.0,853.0,30323.0,31180.0,1448.0,6058.0,15859.0,7814.0,853.0,118541.0,,,,,,,,,,,,,,,2682.0,-611.0,90694.0,46960.0,43723.0,27649.0,2682.0,25605.0,-611.0,104525.0,,,,,,,,,,,,,,,5057.0,-611.0,75111.0,76740.0,-1627.0,29306.0,28255.0,1016.0,18615.0,16584.0,2024.0,2354.0,202.0,2152.0
2011-10-01,276877.0,171771.0,105802.0,76833.0,28855.0,276877.0,153968.0,122067.0,76512.0,45560.0,32777.0,26242.0,6529.0,-878.0,123362.0,93520.0,29647.0,153552.0,35268.0,2968.0,25924.0,4508.0,18448.0,3175.0,289.0,1059.0,847.0,2676.0,1141.0,2215.0,1632.0,2507.0,939.0,2347.0,1728.0,899.0,6429.0,80082.0,29025.0,19001.0,7398.0,2635.0,6806.0,14750.0,8795.0,20916.0,12336.0,8575.0,2121.0,3565.0,493.0,2380.0,38206.0,34288.0,20291.0,11901.0,8391.0,14008.0,3926.0,18265.0,18433.0,174.0,171771.0,,,19349.0,21519.0,2216.0,144150.0,27662.0,171771.0,171771.0,,64032.0,66727.0,166412.0,,3060.0,6181.0,163293.0,122067.0,,41471.0,31885.0,,,,,,,,,,,,,122067.0,76512.0,34172.0,11342.0,8335.0,3061.0,13360.0,3033.0,953.0,3300.0,1777.0,2514.0,1829.0,9420.0,2893.0,6537.0,42361.0,15838.0,5429.0,3193.0,3699.0,2621.0,6123.0,5455.0,76537.0,2354.0,2374.0,45560.0,30494.0,15058.0,122067.0,107015.0,15058.0,32777.0,33641.0,5709.0,9440.0,4753.0,4413.0,241.0,2945.0,1465.0,1268.0,205.0,6727.0,-9.0,7314.0,4260.0,2787.0,246.0,844.0,32777.0,33641.0,1441.0,6966.0,16793.0,8428.0,844.0,123362.0,,,,,,,,,,,,,,,2374.0,-607.0,93520.0,46605.0,46978.0,29647.0,2374.0,27904.0,-607.0,105802.0,,,,,,,,,,,,,,,2354.0,-607.0,76833.0,78434.0,-1587.0,28855.0,27833.0,980.0,21519.0,18433.0,3175.0,2216.0,174.0,2043.0
2012-01-01,269883.0,165212.0,104953.0,79015.0,25799.0,269883.0,148321.0,117492.0,76582.0,40931.0,31257.0,25218.0,6015.0,-571.0,122101.0,95049.0,26739.0,147712.0,35126.0,2932.0,25520.0,4479.0,17973.0,3002.0,294.0,923.0,286.0,3170.0,1058.0,2171.0,1786.0,2249.0,899.0,2150.0,1995.0,829.0,6674.0,78067.0,29157.0,19590.0,7104.0,2472.0,6468.0,13477.0,8451.0,20496.0,11870.0,8617.0,1858.0,3815.0,542.0,2362.0,34460.0,30761.0,17196.0,10290.0,6905.0,13561.0,3705.0,17581.0,17779.0,199.0,165212.0,,,17928.0,19764.0,1855.0,137458.0,27771.0,165212.0,165212.0,,59822.0,61506.0,161580.0,,3089.0,5609.0,159058.0,117492.0,,41781.0,30714.0,,,,,,,,,,,,,117492.0,76582.0,34038.0,10558.0,8148.0,2406.0,14031.0,3104.0,888.0,3127.0,1915.0,3346.0,1727.0,9447.0,3468.0,5976.0,42474.0,16085.0,5455.0,3459.0,3486.0,2907.0,5920.0,5167.0,76581.0,2211.0,2211.0,40931.0,27865.0,13066.0,117492.0,104436.0,13066.0,31257.0,32269.0,5835.0,8832.0,4426.0,4115.0,293.0,3294.0,1106.0,844.0,266.0,6272.0,172.0,6827.0,3940.0,2583.0,304.0,782.0,31257.0,32269.0,1376.0,6597.0,16371.0,7944.0,782.0,122101.0,,,,,,,,,,,,,,,2211.0,-639.0,95049.0,49219.0,45829.0,26739.0,2211.0,25195.0,-639.0,104953.0,,,,,,,,,,,,,,,2211.0,-639.0,79015.0,80709.0,-1693.0,25799.0,24707.0,1053.0,19764.0,17779.0,1994.0,1855.0,199.0,1659.0
2012-04-01,278406.0,169966.0,109112.0,79126.0,28746.0,278406.0,155443.0,121614.0,77453.0,44171.0,33038.0,26722.0,6299.0,648.0,123053.0,93558.0,29407.0,152861.0,34012.0,2259.0,24885.0,3528.0,18640.0,3421.0,275.0,932.0,187.0,3111.0,1152.0,2189.0,1854.0,2121.0,922.0,2447.0,1816.0,856.0,6896.0,81329.0,30440.0,19930.0,7704.0,2842.0,6990.0,13843.0,8672.0,21327.0,12308.0,9018.0,1902.0,3905.0,592.0,2573.0,37486.0,33662.0,20021.0,11795.0,8226.0,13646.0,3836.0,17172.0,17353.0,182.0,169966.0,,,17174.0,19448.0,2302.0,142114.0,27860.0,169966.0,169966.0,,58727.0,58740.0,169047.0,,3385.0,5110.0,167321.0,121614.0,,45677.0,33722.0,,,,,,,,,,,,,121614.0,77453.0,33718.0,11145.0,8244.0,2925.0,14163.0,3123.0,977.0,3075.0,2091.0,3003.0,1916.0,8398.0,2050.0,6347.0,42945.0,15739.0,5702.0,3622.0,3711.0,2693.0,6175.0,5315.0,76689.0,3457.0,2686.0,44171.0,30011.0,14159.0,121614.0,107462.0,14159.0,33038.0,33809.0,6119.0,9600.0,4856.0,4408.0,335.0,3492.0,1201.0,942.0,259.0,5872.0,84.0,7239.0,4348.0,2578.0,316.0,772.0,33038.0,33809.0,1456.0,6644.0,17292.0,8494.0,772.0,123053.0,,,,,,,,,,,,,,,2686.0,-648.0,93558.0,49303.0,44255.0,29407.0,2686.0,27381.0,-648.0,109112.0,,,,,,,,,,,,,,,3457.0,-648.0,79126.0,80816.0,-1699.0,28746.0,27655.0,1052.0,19448.0,17353.0,2084.0,2302.0,182.0,2121.0
2012-07-01,268548.0,163254.0,105693.0,75747.0,29859.0,268548.0,147674.0,118905.0,77688.0,41223.0,28355.0,21925.0,6425.0,447.0,121181.0,92180.0,28830.0,147222.0,32603.0,3021.0,23699.0,3345.0,17892.0,3349.0,252.0,856.0,215.0,3210.0,1060.0,2110.0,1814.0,2030.0,872.0,2171.0,1583.0,834.0,5914.0,79442.0,29371.0,18867.0,7708.0,2832.0,6479.0,13606.0,8780.0,21132.0,11847.0,9274.0,2186.0,3973.0,794.0,2322.0,35140.0,31219.0,17339.0,10169.0,7165.0,13882.0,3927.0,16064.0,16250.0,185.0,163254.0,,,16092.0,18292.0,2210.0,135247.0,28010.0,163254.0,163254.0,,57158.0,60019.0,157508.0,,3176.0,4896.0,155788.0,118905.0,,37103.0,28786.0,,,,,,,,,,,,,118905.0,77688.0,32250.0,10982.0,8056.0,2937.0,13405.0,3101.0,1044.0,3076.0,2019.0,2519.0,1661.0,7839.0,1618.0,6222.0,42877.0,16139.0,5436.0,3702.0,3745.0,2978.0,5991.0,4884.0,75144.0,5155.0,2606.0,41223.0,28550.0,12674.0,118905.0,106240.0,12674.0,28355.0,29087.0,4860.0,8274.0,4385.0,3524.0,360.0,2317.0,1162.0,945.0,216.0,5552.0,-5.0,6909.0,3971.0,2624.0,312.0,726.0,28355.0,29087.0,1302.0,6016.0,14310.0,7480.0,726.0,121181.0,,,,,,,,,,,,,,,2606.0,-633.0,92180.0,47035.0,45150.0,28830.0,2606.0,26877.0,-633.0,105693.0,,,,,,,,,,,,,,,5155.0,-633.0,75747.0,77417.0,-1668.0,29859.0,28788.0,1035.0,18292.0,16250.0,2038.0,2210.0,185.0,2025.0
2012-10-01,278222.0,169669.0,109029.0,79422.0,29467.0,278222.0,149024.0,120074.0,74896.0,45183.0,30270.0,23920.0,6350.0,-1248.0,129368.0,98471.0,30668.0,152371.0,34711.0,2858.0,26027.0,4571.0,18437.0,3396.0,267.0,1018.0,642.0,3018.0,1061.0,2159.0,1624.0,2352.0,798.0,2368.0,1759.0,902.0,5924.0,79774.0,29358.0,19024.0,7703.0,2659.0,6655.0,13694.0,9063.0,21065.0,12502.0,8552.0,2219.0,3362.0,619.0,2357.0,37903.0,34097.0,20154.0,11907.0,8248.0,13953.0,3811.0,17315.0,17489.0,176.0,169669.0,,,18245.0,20331.0,2119.0,141601.0,28070.0,169669.0,169669.0,,61491.0,64344.0,164709.0,,3056.0,5261.0,162499.0,120074.0,,42597.0,28996.0,,,,,,,,,,,,,120074.0,74896.0,33070.0,11392.0,8310.0,3148.0,12351.0,3038.0,921.0,3096.0,1706.0,1831.0,1777.0,9328.0,3046.0,6314.0,41997.0,16039.0,5346.0,3042.0,3604.0,2722.0,5978.0,5284.0,75053.0,2304.0,2457.0,45183.0,30122.0,15058.0,120074.0,105029.0,15058.0,30270.0,30997.0,4768.0,8675.0,4424.0,3925.0,303.0,2836.0,1497.0,1300.0,206.0,5841.0,1.0,7360.0,4284.0,2749.0,311.0,704.0,30270.0,30997.0,1401.0,6413.0,15051.0,8131.0,704.0,129368.0,,,,,,,,,,,,,,,2457.0,-639.0,98471.0,48432.0,50128.0,30668.0,2457.0,28875.0,-639.0,109029.0,,,,,,,,,,,,,,,2304.0,-639.0,79422.0,81122.0,-1685.0,29467.0,28372.0,1046.0,20331.0,17489.0,2887.0,2119.0,176.0,1943.0
